comment_id,clean_text,normalized_text,suggested_label,sentiment_label,manual_label
Ugx1LSWD5oPKKZ-81C94AaABAg,menghibur ya min kamu,hibur min,,unknown,
UgybSWFidOI3Zj8BMOR4AaABAg,yok bisa yok,yok yok,,unknown,
UgzmctjuqAjpWthouRJ4AaABAg,kencangkan sabuk pengaman kita akan mendarat di piala dunia,kencang sabuk kam darat piala dunia,,unknown,
UgyjYnlu_UvmLcLMNhV4AaABAg,sudah berakhir min kuncinya dipertandingan kemaren walaupun diposisi ke akan lebih sulit di round lawanya ebih berat,min kunci tanding kemaren posisi sulit round lawa ebih berat,,unknown,
Ugz_FhHsSuzSxLvk-n14AaABAg,ini realita bgi yang pnya iman sma katakan amien,realita bgi pnya iman sma amien,,unknown,
UgzBXp8n-HI0EYUgolx4AaABAg,siapa yang sudah iklas,iklas,,unknown,
UgxV0acxg1ItGozevW14AaABAg,semangat semangat,semangat semangat,positive_support,unknown,
UgxKWrgCeAHewNO-IHl4AaABAg,udah ga usah berandai andai lagi kita udah capek ikhlaskan aja sampai jumpa di kualifikasi pildun,udah ga beranda andai udah capek ikhlas aja jumpa kualifikasi pildun,,unknown,
UgyHDGscZ5-YmbjqIEx4AaABAg,ya selisi poin penting,lis poin,,unknown,
UgyaNug-v2jVFHTHqsp4AaABAg,ayo semangat,ayo semangat,positive_support,unknown,
UgywGXJsGDIULKpg_OV4AaABAg,apapun bisa terjadi,apa,,unknown,
UgzCfoDgOxkUYnI9C-R4AaABAg,selamat tinggal piala dunia selamat tinggal mimpi yang indah mungkin memang belum waktunya sekarang,selamat tinggal piala dunia selamat tinggal mimpi indah,,unknown,
UgzcGAd9vgWxlL_D4pl4AaABAg,bangga garuda kita,bangga garuda,patriotic_sadness,unknown,
UgyjhIIynCh-JJESCgJ4AaABAg,gilak keren banget memang publik konferens dari el capitano,gilak keren banget publik konferens el capitano,,unknown,
UgzxYTE_NoWQTTZU0o54AaABAg,kami tetap anggap kalian pahlawan bang jay dkk,anggap pahlawan bang jay dkk,,unknown,
UgwO8l8dZJIqCIVS64R4AaABAg,terimakasih para pejuang anda luar biasa ini hanya baru memulai next kita akan disegani,terimakasih juang next segani,,unknown,
UgyPRLFRSsn1DwJrKud4AaABAg,terimakasih timnas,terimakasih timnas,patriotic_sadness,unknown,
Ugw3yFXk50OA_3gWG-l4AaABAg,siap kapten terimakasih banyak sudah berjuang untuk kami,kapten terimakasih juang,,unknown,
UgzcshbjZf8WstEa0lN4AaABAg,trimksih bng jaez perjuwangn mu total ind bngt kmi ats nma rakyt idn slut dn bngga dng perjuwangn mu dan kwan,trimksih bng jaez perjuwangn mu total ind bngt kmi ats nma rakyt idn slut dn bngga dng perjuwangn mu kwan,,unknown,
Ugwh-zQj-ioFvHHb12d4AaABAg,ini awal sebuah perjalanan ttp fokus ms dpn anggp ini pelajaran untuk vekal ke dpnnya,jalan ttp fokus ms dpn anggp ajar vekal dpnnya,,unknown,
UgwODs-M_lkoNAHAAlt4AaABAg,tak terasa air mata ini menetes sampe satu ember,air mata tetes sampe ember,,unknown,
Ugw_Wkuga3OvcU7y5bx4AaABAg,terimakasih atas perjuangannya terimakasih terimakasih,terimakasih juang terimakasih terimakasih,,unknown,
Ugw_8Lxm3xY4nYHMNhp4AaABAg,matursuwun kapten,matursuwun kapten,,unknown,
UgxE7evbKQ8aMniiRL14AaABAg,anda luar biasa semangat timnas,semangat timnas,patriotic_sadness,unknown,
UgzcrMcrJq_cb4CGOQV4AaABAg,the real captain,the real captain,,unknown,
UgwCuc6OGo5Tg0b4n4l4AaABAg,no players had to be blammed for this failure they had given the best they deserved to get our respect proud of all of them but surely we know the one who had to be blammed yes he is the chairman of federation,no players had to be blammed for this failure they had given the best they deserved to get our respect proud of all of them but surely we know the one who had to be blammed yes he is the chairman of federation,,unknown,
UgxlbFSvZT2J52ro8v14AaABAg,jast jast katab emang jay cs,jast jast katab emang jay cs,,unknown,
Ugy8Clia5DVvrAKjCEZ4AaABAg,trimakasi para pahlawan olaraga,trimakasi pahlawan olaraga,,unknown,
UgyCcqKPMTCyS1198ot4AaABAg,pesan untuk kepolisian kembalikan barang yang dicuri kpd pemilik tanpa biaya rakyat,pesan polisi kembali barang curi kpd milik biaya rakyat,,unknown,
Ugyuw1-Y_YjHpREFhY94AaABAg,bang jay adalah capten ter the best,bang jay capten ter the best,,unknown,
UgxE35C8wzrCoYu6_WN4AaABAg,my captain,my captain,,unknown,
UgxsByP3MDqBlv3cX0t4AaABAg,tq bang jay,tq bang jay,,unknown,
UgwEr_pUaRWqojHhZPR4AaABAg,semngat dont be sad,semngat dont be sad,,unknown,
UgwjzvK7OJcF-X7qjTZ4AaABAg,gak apa yang penting kita sudah berjuang,gak juang,,unknown,
UgxDihe7QlAa7VJEA5l4AaABAg,masih ada piala asia bang jay nggak papa bang terimakasih kerja kerasnya,piala asia bang jay papa bang terimakasih kerja keras,,unknown,
UgytOYNNOiZcnQZicJZ4AaABAg,timnas,timnas,patriotic_sadness,unknown,
UgyikrAzFTs-eXarR4d4AaABAg,tidak apa apa indonesia kalian sudah luar biasa,indonesia,patriotic_sadness,unknown,
Ugw5iLfj0P1ZiPfyvmZ4AaABAg,terimakasih capt,terimakasih capt,,unknown,
UgxH5Bhcv5eC-5h_RHx4AaABAg,good job captain,good job captain,,unknown,
UgxmFkKr2TdLKjMjFzF4AaABAg,gila ini kocak banget ini stand up comedy atau bukan,gila kocak banget stand up comedy,,unknown,
UgxPNxgyW7kjqignbLV4AaABAg,yakin itu penontonnya cuma orang bang udah kaya ngelawak di pos ronda,tonton orang bang udah kaya ngelawak pos ronda,,unknown,
UgwPpeTJgQ3ZmIfRb9B4AaABAg,oke banget di abang,oke banget abang,,unknown,
Ugwd3vmC49nv9Card8B4AaABAg,menterinya teman bahlil wajib dinepalkan segera,menteri teman bahlil wajib dinepalkan,,unknown,
UgxZ06_-AM3_Dp2GYWN4AaABAg,asemm lo bang gw senyum sendiri,asemm lo bang gw senyum,,unknown,
Ugy-49v9O7u-G-AWBXl4AaABAg,good job metro punya abang ini,good job metro abang,,unknown,
Ugxsgq8N1mFHot6X3o54AaABAg,goreng terus sampai gosong,goreng gosong,,unknown,
Ugxk1ZaN9ZfeoskfX7N4AaABAg,sty yang terbaik,sty baik,coaching_staff,unknown,
UgykjHksQ72nlteQWHF4AaABAg,lucu roastingnya good jiob metro tv,lucu roastingnya good jiob metro tv,,unknown,
UgwtYyJhQ9i83FLp0kR4AaABAg,ini yang gue suka dr metro tv,gue suka dr metro tv,,unknown,
Ugw-UPbfw_1faGmkG8p4AaABAg,goreng terus wkwkwkwk tapi gua sukak,goreng wkwkwkwk gua sukak,,unknown,
UgyFoEy7PVNxY0k3CKt4AaABAg,lucu,lucu,,unknown,
UgxbWrT0gMqt2uKD-xJ4AaABAg,angel angel sampai kpn pun tetep angel bos,angel angel kpn tetep angel bos,,unknown,
Ugykw8USwVojsChuLiR4AaABAg,alhamdulillah abng an nya arya sinulingga ngundurin diri,alhamdulillah abng an nya arya sinulingga ngundurin,,unknown,
UgyxSdijWhvJGSMj47d4AaABAg,hahaha selalu lucu ceplas ceplos tapi penuh makna berbobot,hahaha lucu ceplas ceplos penuh makna bobot,,unknown,
UgxuTWSg7W8p9mZ9IVR4AaABAg,the next tukul arwana lanjut terus bang mangstap gua suka,the next tukul arwana bang mangstap gua suka,,unknown,
UgyuKKYFl0nP0nZZ6B54AaABAg,mantap bro,mantap bro,,unknown,
Ugz4aKmBrOIkrwMvgNt4AaABAg,penonton a kurang ngopi bang agak ngantuk,tonton a ngopi bang ngantuk,,unknown,
UgxKfcDQZeOBL2rorM14AaABAg,pecah,pecah,,unknown,
UgwIsZtKztYuwcjh8aJ4AaABAg,lucu pak membawa acara ini,lucu bawa acara,,unknown,
UgzQgfMmdeusE9ETxIp4AaABAg,menyala bosku,nyala bos,,unknown,
Ugxnh4TBZ3evSB4NT814AaABAg,klaipert membangun emosi rakyat,klaipert bangun emosi rakyat,,unknown,
UgySr7u7Fv8CTELo_AZ4AaABAg,park han seo,park han seo,,unknown,
UgxL6zhWe-NkR1RAJcd4AaABAg,ente lucu dan suara kelas tinggi lawak bang sayang nya baju ente serius,ente lucu suara kelas lawak bang sayang nya baju ente serius,,unknown,
UgzH5d-kPmUd9HsMJ-R4AaABAg,messi isi token listrik,messi isi token listrik,,unknown,
UgwOGCDmrzczCbxdbfF4AaABAg,durasi nya kurang lama abis nya seruu auw,durasi nya abis nya seruu auw,,unknown,
UgxqKdBqIFhpBcif3ux4AaABAg,kebanggaan towel,bangga towel,pssi_management,unknown,
Ugx0hrM7CYq42dBN5ah4AaABAg,mantap bang,mantap bang,,unknown,
UgxZOBXetKYWGJYSaop4AaABAg,goks,goks,,unknown,
UgwoMwp8COe2lCAle5h4AaABAg,messi ngisi token listrik awowkwowk,messi ngisi token listrik awowkwowk,,unknown,
Ugwb6pkic0eC-zfh10Z4AaABAg,lawak,lawak,,unknown,
Ugz6zaCmS-XPAj6tqFx4AaABAg,timur kapadze asli itu mantap beneran,timur kapadze asli mantap beneran,,unknown,
UgwlROcA9BwfvGYC7Zd4AaABAg,ngakak sung lanjut,ngakak sung,,unknown,
Ugwg_x4-8Khyt5Z8rR14AaABAg,undang aria siluningga,undang aria siluningga,,unknown,
UgzCCBss-L0rFceRgmN4AaABAg,lucu cuy,lucu cuy,,unknown,
Ugy1IFE7FHKbOsfZNXF4AaABAg,mantap,mantap,,unknown,
Ugwg_t1BEBV7xhRWqWV4AaABAg,asik lu bang,asik lu bang,,unknown,
UgwyUXD3UhHxntXjK4l4AaABAg,super kocak,super kocak,,unknown,
UgyQB1TxdhzP0rSVLJx4AaABAg,siklus sampe messi isi token listrik,siklus sampe messi isi token listrik,,unknown,
UgwDI1q2yCxE5ers18J4AaABAg,gocekan paling mantap,gocek mantap,,unknown,
UgxvTY_GNHVJh80EXIp4AaABAg,bang gua liat ente sekilas mirip ajudan pribadi presiden prabowo yaa,bang gua liat ente kilas ajudan pribadi presiden prabowo yaa,,unknown,
UgxyIvOz7FVVdvlGkZV4AaABAg,nglawak sambil ngegoreng,nglawak ngegoreng,,unknown,
UgywekoFJutd2UICC8Z4AaABAg,cara nyindir markotop,nyindir markotop,,unknown,
Ugw7aXer1a5m9d0poWJ4AaABAg,jir akhr y out,jir akhr y out,,unknown,
UgzcqNInnRlKjIRnyDN4AaABAg,wkwkwkwk kmren abis abisan roast malaysia skrng negeri sendiri mantap au,wkwkwkwk kmren abis abis roast malaysia skrng negeri mantap au,,unknown,
UgxbP_tps03czkyFMUt4AaABAg,jdi komedian aja bang riset dari presenter,jdi komedian aja bang riset presenter,,unknown,
UgwqZVt9vmeeVa5DcQd4AaABAg,cepet angkat koper supaya duitnya juga bisa cepet buat maen judi lagi,cepet angkat koper duit cepet maen judi,,unknown,
UgzQSKM2f4mn3rSCNDR4AaABAg,cuci tangan,cuci tangan,,unknown,
UgxDFEvf9GvMHlAM8np4AaABAg,apa yang dibbangun,dibbangun,,unknown,
UgzGW6Y7aXX5-ZN0DF94AaABAg,tumben tidak nge bahas tagar boikot trans pasti maen aman ya takut digeruduk pihak yang gampang trsinggung,tumben nge bahas tagar boikot trans maen aman takut digeruduk gampang trsinggung,,unknown,
UgxO6l5t3gwQZZT8BHh4AaABAg,bahas si paling nusantara please,bahas si nusantara please,,unknown,
Ugyj_3vrirGxCn_rnzZ4AaABAg,babai guling bukan kambing guling,baba guling kambing guling,,unknown,
UgwYI51eNz5sLjWkbXB4AaABAg,presenter tolong di naikin gajinya wkwk,presenter naikin gaji wkwk,,unknown,
UgzL03OPHKvQZQ1_wjp4AaABAg,itu penonton nya krue metro kah,tonton nya krue metro,,unknown,
UgzCs1wkja4vmmrV9qd4AaABAg,muka muka pinjam ini botak,muka muka pinjam botak,,unknown,
UgyYo3rzawEzpF8K8ed4AaABAg,emang boleh bang makan bubur pake sedotan,emang bang makan bubur pake sedot,,unknown,
UgwHxojJqdIxWu19KxF4AaABAg,sumpah capek banget ketawa,sumpah capek banget ketawa,,unknown,
UgwvA01MqQc6L5ogrZ14AaABAg,kok mantan ajudan pak prabowo jdi host brita bolla,mantan ajudan prabowo jdi host brita bolla,,unknown,
UgwaYuyuDjS1eNCftM54AaABAg,ora usah repot balekke sintaiyong,ora repot balekke sintaiyong,,unknown,
UgxsWeVDYTomouAjhgt4AaABAg,membangun tapi bangun tidur dari mimpi si pentol,bangun bangun tidur mimpi si pentol,,unknown,
UgyI0dcw4_0MrcMFVRZ4AaABAg,iya,iya,,unknown,
UgwmM0I5bxzGra45fIZ4AaABAg,e t out,e t out,,unknown,
UgyMiZIIEALPcOLXruB4AaABAg,mafia menang,mafia menang,pssi_management,unknown,
UgwYkRteNbtKhtp7yxJ4AaABAg,hahahahaha kroket orange,hahahahaha kroket orange,,unknown,
UgwjCIEIQmkr-xs4Eyl4AaABAg,hahahah kocak,hahahah kocak,,unknown,
Ugx502GFB4F64YF54lB4AaABAg,wkwkwkwk,wkwkwkwk,,unknown,
Ugz2kmw8vWyqu3qW2A54AaABAg,sinulinggaa,sinulinggaa,,unknown,
Ugyy4qzs-OO4tzKAjPZ4AaABAg,alhamdulillah abng an nya arya sinulingga ngundurin diri,alhamdulillah abng an nya arya sinulingga ngundurin,,unknown,
UgxmFkKr2TdLKjMjFzF4AaABAg,gila ini kocak banget ini stand up comedy atau bukan,gila kocak banget stand up comedy,,unknown,
UgxPNxgyW7kjqignbLV4AaABAg,yakin itu penontonnya cuma orang bang udah kaya ngelawak di pos ronda,tonton orang bang udah kaya ngelawak pos ronda,,unknown,
UgwPpeTJgQ3ZmIfRb9B4AaABAg,oke banget di abang,oke banget abang,,unknown,
Ugwd3vmC49nv9Card8B4AaABAg,menterinya teman bahlil wajib dinepalkan segera,menteri teman bahlil wajib dinepalkan,,unknown,
UgxZ06_-AM3_Dp2GYWN4AaABAg,asemm lo bang gw senyum sendiri,asemm lo bang gw senyum,,unknown,
Ugy-49v9O7u-G-AWBXl4AaABAg,good job metro punya abang ini,good job metro abang,,unknown,
Ugz0ahoB85rrntdOVMZ4AaABAg,mantap bung andre buka semua,mantap andre buka,,unknown,
UgzeiIHlPxBHU9Dt5H14AaABAg,mundur untuk apa semua sudah terlambat,mundur lambat,,unknown,
Ugz9DTBEeFUrJnPxZ1h4AaABAg,petrik out petrik out petrik out petrik out petrik out,trik out trik out trik out trik out trik out,,unknown,
UgxMiKQcNRzDBU7OAP14AaABAg,mantap bung andre,mantap andre,,unknown,
Ugw6bzcBoRtmW7Gmmph4AaABAg,kalo politisi udah masuk di lingkungan bola jadinya rusak semua,kalo politis udah masuk lingkung bola rusak,,unknown,
UgyvSSpXA2irofku-_d4AaABAg,oi tv kompas carilah nara sumber yang valid dpt om niagara om bung kus akmal dipilih rusak selera netizen,oi tv kompas cari nara sumber valid dpt om niagara om kus akmal pilih rusak selera netizen,,unknown,
UgyYq9FXmhDVoUINbot4AaABAg,semua harus di buka secara terbuka dan transparan,buka buka transparan,,unknown,
Ugycspt8XqsFqQIgm354AaABAg,fokus berpolitik saja pak mending urusi rakyat nya saja sepakbola biar orng yang lebih kompeten yang mengurusi jangan canpuri sepak bola dengan pokitik,fokus politik mending urus rakyat nya sepakbola biar orng kompeten urus canpuri sepak bola pokitik,,unknown,
Ugw11_EO5bcnAA8YSsl4AaABAg,samara dan soufian,samara soufian,,unknown,
Ugz4qgcEBAcIHk_Gpb54AaABAg,s tsamara dan soufian,s tsamara soufian,,unknown,
UgwkfkR8WjZwOc4TYZ94AaABAg,akibat tidak bijak akhirnya pusing dengan kompensasi,akibat bijak pusing kompensasi,,unknown,
UgzXquYVxC9fzlixLFx4AaABAg,lumajang jawa timur hadir bang mantap bang andre,lumajang jawa timur hadir bang mantap bang andre,,unknown,
UgyNeCyLZwQ8S0OVYj54AaABAg,apakah samara,samara,,unknown,
UgxxQnyYOMD7V1DVqrB4AaABAg,s susu sapi,s susu sapi,,unknown,
UgwF3vsFdNuK10_bclt4AaABAg,setuju sama pak andre,tuju andre,,unknown,
UgyDs4oDmMf2YTel6-B4AaABAg,s adalah ahmad riyadh vivin cahyani sungkono,s ahmad riyadh vivin cahyani sungkono,,unknown,
UgySO4oHA3VtZptYFGF4AaABAg,rapat exco wajib disiarkan,rapat exco wajib siar,,unknown,
Ugxk2m4Tw4LERfl5sAR4AaABAg,pa akmal kalau interview lain kali pake kemeja kek masa kaosan gitu kan diliat publik harus rapih dong,pa akmal interview kali pake kemeja kek kaos gitu liat publik rapih,,unknown,
UgyiKilkFI7dtdyGr1N4AaABAg,andre rosiade adalah anggota dewan perwakilan rakyat seorang politisi kenapa malah jadi narasumber bola kenapa urusan politis menyemplung ke bola aneh betul,andre rosiade anggota dewan wakil rakyat politis narasumber bola urus politis menyemplung bola aneh,,unknown,
UgxNJWhBTMEE6UG4Y8F4AaABAg,petriik harus aut tidak ada kaataa lain,petriik aut kaataa,,unknown,
Ugxe5r7wjccR_nxpyE94AaABAg,mntap bung andre bongkar semua,mntap andre bongkar,,unknown,
Ugz2FGj_NwaNCAklBpx4AaABAg,pak andre mantap,andre mantap,,unknown,
UgzwDkkZJh3bnrm-RVR4AaABAg,sujiwo tejo sule,sujiwo tejo sule,,unknown,
Ugw9tipdPRjO8Yrm5_F4AaABAg,setuju bung akmal,tuju akmal,,unknown,
UgwBtJOxE0VDdyPXOKh4AaABAg,setuju bang,tuju bang,,unknown,
Ugya79LrWxOerpSFKy94AaABAg,gregett banget sama presenternyaa,gregett banget presenternyaa,,unknown,
UgzgNRd-5uWFsfd7uSB4AaABAg,sepakat bang andre,sepakat bang andre,,unknown,
Ugxy79fJfZUm3Q2hZs54AaABAg,arya sinulingga,arya sinulingga,,unknown,
UgyRsGYaNspe3RaH2GV4AaABAg,mantap andre rosade bravo,mantap andre rosade bravo,positive_support,unknown,
UgyD7Y-6S7dmp8hY5uJ4AaABAg,akmal berdiri bersama yang punya,akmal diri,,unknown,
UgyZotXzy3NsWhV_vQ14AaABAg,ah pengurus semen padang ini bung andre,ah urus semen padang andre,,unknown,
UgxH0CpYJdxYRFvW-i14AaABAg,gara si sayuri pertandingan blum selesai sibuk ngincer kaos jersey,gara si sayur tanding blum selesai sibuk ngincer kaos jersey,,unknown,
Ugwz9IuBFi5W4NI-TDl4AaABAg,skenario dalam khayalan semua cuma angan angan yang belum tentu skenario itu bisa jalan,skenario khayal angan angan skenario jalan,,unknown,
UgyBVVOHmda6HXyPGc54AaABAg,mimpi di siang bolong,mimpi siang bolong,,unknown,
UgzKEFFSQMMO0r02m8l4AaABAg,klock beckam sayuri macam bingung di lapangan,klock beckam sayur bingung lapang,,unknown,
UgzWHIGZ2fHm0iilfu94AaABAg,jos jawaban ny bang,jos ny bang,,unknown,
Ugy3lnuiM5AT3PXNrNh4AaABAg,susah kalau ada kepentingan kita sulit bersain,susah penting sulit bersain,,unknown,
UgxCg2KtSxiaFtsEu6p4AaABAg,ina vs iraq klok out yakob out beckham out ridho in hubner in joey in haye in mauro in ole in verdonk in kevin in idzes in paes in jonathan in,ina vs iraq klok out yakob out beckham out ridho in hubner in joey in haye in mauro in ole in verdonk in kevin in idzes in paes in jonathan in,,unknown,
Ugy318Jdl41qK1-lP0F4AaABAg,bismillah smga grda bsa mnang lwan irak,bismillah smga grda bsa mnang lwan irak,,unknown,
UgzLDeEuPx8kvx0JO_F4AaABAg,lain kali milih pengamat yang bener jadi bisa menambah pengetahuan,kali milih amat bener tambah tahu,,unknown,
UgxE6fbggHiGAgjzexF4AaABAg,skenarionya gampang naikkan gaji petruck spy jangan di atur oleh para mafia,skenario gampang naik gaji petruck spy atur mafia,pssi_management,unknown,
Ugy5ovyphxEFZRKavcp4AaABAg,hari senin aja angkat koper habis dibantai irak pengamat kbnyakan skenario lu pade,senin aja angkat koper habis bantai irak amat kbnyakan skenario lu pade,,unknown,
Ugzl37AsH6XfLibi-KJ4AaABAg,tidak ada kalah yang bagus,kalah bagus,technical_performance,unknown,
UgwPj7SAQhLAGX3TuZ14AaABAg,masuk roud jasanya lino masa lupa sama andilnya yah kalau,masuk roud jasa lino lupa andil yah,,unknown,
UgxlOsYf3jfNM64jdQp4AaABAg,harus menang banyak gol,menang gol,technical_performance,unknown,
Ugx_WFhPtuEEzi4fR7F4AaABAg,bekham sayuri jangan panggil lagi pikdul itu pakai abroad,bekham sayur panggil pikdul pakai abroad,,unknown,
UgzBuixqanIc6zX4DaN4AaABAg,mmpi klu mau llos klu ptrik pltinya lbh baik pltih lokal,mmpi klu llos klu ptrik pltinya lbh pltih lokal,,unknown,
UgyzKV7nJ7bmsL_Qftd4AaABAg,patrick ouut,patrick ouut,coaching_staff,unknown,
UgwHQp7jfhlHVefPSfN4AaABAg,wong ndeso indo pasti klh samairak untuk irak,ndeso indo klh samairak irak,,unknown,
Ugyc2X_3dIodNkMOt3Z4AaABAg,kluivert parkir kan dulu,kluivert parkir,coaching_staff,unknown,
Ugx4oTO6gmZ_KQkVTVN4AaABAg,perlemahan dari dalam kah,lemah,,unknown,
UgwAx4Ob7StR0eoylk94AaABAg,irak ganas,irak ganas,,unknown,
UgzBTvRDF2oY3wKQgyV4AaABAg,irak lebih sangar dari saudi boss,irak sangar saudi boss,,unknown,
UgxH6Hu3RLKEKdsit9h4AaABAg,jangan coba mengotak atik lah,coba otak atik,,unknown,
Ugw9f94k3P4w0wojDft4AaABAg,bagus apa,bagus,,unknown,
UgzQ-XKNNsbTo0jB-Z94AaABAg,woy jangan ketigian mmpi kalian g sdar udah di bodohin petrik,woy ketigian mmpi g sdar udah bodohin trik,,unknown,
Ugycr-RkQEvqEUhl7Lp4AaABAg,pildun ok,pildun,,unknown,
UgyjwK4sZSpSVBfjMSt4AaABAg,serahkan dengan dukon cabol itu lo,serah dukon cabol lo,,unknown,
UgxHmaRkFAPR0OiEthx4AaABAg,ganti pelatih,ganti latih,coaching_staff,unknown,
UgwFfwQARbqImLkK_hl4AaABAg,ya akan tidak lolos gara yang pertama,lolos gara,future_hope,unknown,
Ugw89qXkNE7eOF1o5Mx4AaABAg,liat mulot besar,liat mulot,,unknown,
UgxH0CpYJdxYRFvW-i14AaABAg,gara si sayuri pertandingan blum selesai sibuk ngincer kaos jersey,gara si sayur tanding blum selesai sibuk ngincer kaos jersey,,unknown,
Ugwtf5Qz8k7uoO0P_jN4AaABAg,tidak bklan ada yng gubris lpor kmna mna cuman rame d awal stelah itu biasa lgih seolah lupa,bklan yng gubris lpor kmna mna cuman rame d stelah lgih lupa,,unknown,
UgzAZQllPTaYXSbuf3l4AaABAg,meskipun di lihat fifa ataupun afc itu tidak akan merubah apapun,lihat fifa afc rubah apa,,unknown,
UgxCwcTl-8OOXTL0S9l4AaABAg,percuma putar ulangbolak balik tapi tidak ada prosesnys di bohongi fifa,putar ulangbolak prosesnys bohong fifa,,unknown,
UgznM8CXUFd0V0MECWN4AaABAg,maksudnya biar dunia bola melihat dan mendengar bro kalo keadilan harus di tegakan kalo ada yang curang harus bertanggung jawab kasih hukuman yang berat,maksud biar dunia bola dengar bro kalo adil tega kalo curang tanggung kasih hukum berat,,unknown,
Ugy5vqRdlkDRnDlbuZt4AaABAg,kami minta keadilan,adil,,unknown,
UgzncayB4FuARcQoe4Z4AaABAg,cukup lah infonesia sudah tersingkir,infonesia singkir,,unknown,
UgwfMclEb_gsSTGiGKN4AaABAg,afc aku setuju di bagi,afc tuju,,unknown,
UgxeClmXk36GXwCi3U14AaABAg,usut tuntas mafia di afc,usut tuntas mafia afc,pssi_management,unknown,
UgwT9jjwNZVjnUdkaLt4AaABAg,hidupnya tidak akan tenang jika anda terbukti curiga,hidup tenang bukti curiga,,unknown,
Ugzy8kOEOPbDFkHzyWp4AaABAg,afc harus di reformasififapresidenfifa,afc reformasififapresidenfifa,,unknown,
UgyD0eDfZT27Tet-fzd4AaABAg,berulang ulang kita dicurangi tidak pernah ada yang direspon afc dan fifa,ulang ulang curang direspon afc fifa,,unknown,
Ugyxqnd7zrlY8HqyDiR4AaABAg,fifa wajib turun tangan jangan hanya bisa jadi penonton,fifa wajib turun tangan tonton,,unknown,
UgzbRN_Hygrw42Hsh6Z4AaABAg,bongkar lajut boz q,bongkar lajut boz q,,unknown,
Ugz4PzdyPOIC6DfMzJ54AaABAg,ini sudah diatur mafia harusnya fifa batalkan semua pertandingan ron kalau tidak ndak perlu ada piala dunia,atur mafia fifa batal tanding ron ndak piala dunia,pssi_management,unknown,
UgwDE-8-RRXYPMoHVnN4AaABAg,dari dulu afc tidak adil harus dihukum sesuai aturan work cup fifa,afc adil hukum sesuai atur work cup fifa,,unknown,
UgzuS0TeMQT-AnjywtF4AaABAg,kebiasaan kita bertindah setelah terjadi tapi semua sudah terlambat apa klu kamu proter akan di dengar yang paling penting perbaikan para pengurus semua akan bunkam klu nisa memenagkan pertandingan itu kunci membunkam kecurangan,biasa bertindah lambat klu proter dengar baik urus bunkam klu nisa memenagkan tanding kunci membunkam curang,,unknown,
UgzGBY6deDa0pPMPDip4AaABAg,mereka pake duit dan kekuasaan kita jalur langit al fatihah biar allah ya menguasai laga malem kmrn kun fayakun allah tunjukan kebenaran bosmillah,pake duit kuasa jalur langit al fatihah biar allah kuasa laga malem kmrn kun fayakun allah tunjuk benar bosmillah,,unknown,
UgxRA8vqenu7416TS0J4AaABAg,ahamdulillah,ahamdulillah,,unknown,
UgxnxwD5ul7_3H5ybhR4AaABAg,mau di protes sampai di ujung langit ttp nggk akan berubah,protes ujung langit ttp nggk ubah,,unknown,
Ugw-2H6wvMLs_bKIa1p4AaABAg,fifa harus tuntut demi worcup yang sehat,fifa tuntut worcup sehat,,unknown,
UgyIXyk3nxOoKbQV6d54AaABAg,emang betul afc tidak adil,emang afc adil,,unknown,
